"Subject" "Activity" "time Body Accelerometer   Mean -Z" "time Body Accelerometer   StandardDeviation-X" "time Body Accelerometer   StandardDeviation-Z" "time Gravity Accelerometer   Mean -X" "time Gravity Accelerometer   Mean -Z" "time Gravity Accelerometer   StandardDeviation-X" "time Gravity Accelerometer   StandardDeviation-Z" "time Body Accelerometer  Jerk Mean -X" "time Body Accelerometer  Jerk Mean -Z" "time Body Accelerometer  Jerk StandardDeviation-X" "time Body Accelerometer  Jerk StandardDeviation-Z" "time Body Gyroscope  Mean -X" "time Body Gyroscope  Mean -Z" "time Body Gyroscope  StandardDeviation-X" "time Body Gyroscope  StandardDeviation-Z" "time Body Gyroscope Jerk Mean -X" "time Body Gyroscope Jerk Mean -Z" "time Body Gyroscope Jerk StandardDeviation-X" "time Body Gyroscope Jerk StandardDeviation-Z" "time Body Accelerometer  Mag Mean " "time Body Accelerometer  Mag StandardDeviation" "time Body Accelerometer  JerkMag Mean " "time Body Accelerometer  JerkMag StandardDeviation" "time Body Gyroscope JerkMag Mean " "time Body Gyroscope JerkMag StandardDeviation" "FreqDomainSignals Body Accelerometer   Mean -Y" "FreqDomainSignals Body Accelerometer   StandardDeviation-Y" "FreqDomainSignals Body Accelerometer   Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Jerk Mean -X" "FreqDomainSignals Body Accelerometer  Jerk Mean -Z" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-X" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-Z" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-X" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-Z" "FreqDomainSignals Body Gyroscope  Mean -Y" "FreqDomainSignals Body Gyroscope  StandardDeviation-Y" "FreqDomainSignals Body Gyroscope  Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Mag Mean " "FreqDomainSignals Body Accelerometer  Mag StandardDeviation" "FreqDomainSignals Body Accelerometer  Mag Mean Freq" "FreqDomainSignals  Body   Gyroscope Mag Mean " "FreqDomainSignals  Body   Gyroscope Mag StandardDeviation" "FreqDomainSignals  Body   Gyroscope Mag Mean Freq"
10 "WALKING_UPSTAIRS" -0.118180420834043 -0.161591924234043 -0.0738744931340426 0.931861027446809 0.0227527702016383 -0.959216072340425 -0.864745838297872 0.0648829303510638 -0.0513375831851064 -0.187220175510638 -0.607520480212766 0.0733447168425532 0.0879664182957447 -0.308534708121277 -0.320509332297872 -0.157212539189362 -0.036502173787234 -0.427291343617021 -0.482244799361702 -0.0266623294757447 -0.211537480214383 -0.262038042446809 -0.226010197889362 -0.523462968510638 -0.618272355319149 -0.0390688222212766 -0.051628469647234 -0.0035449232893617 -0.20121432216383 -0.553230667234043 -0.247598320858298 -0.662894135319149 -0.230337514021277 -0.328583308468085 -0.235858986212766 0.171735785297872 -0.421428722680851 -0.166866721574468 -0.361437534680851 0.0879049622851064 -0.265371689148936 -0.166969377765957 -0.194447276040426
11 "WALKING_UPSTAIRS" -0.106797216481481 -0.238802959018519 -0.203369399185185 0.892626155555556 0.146633747092593 -0.953463105740741 -0.906933171111111 0.0968561683092593 -0.0151463896833333 -0.452961683518519 -0.785359167222222 -0.0820909701727778 0.0638054379968518 -0.501331630185185 -0.694658851666667 -0.0645245413759259 -0.046076149625 -0.660431336111111 -0.777173388518518 -0.132594623759259 -0.289592148148148 -0.509587701296296 -0.490485807222222 -0.757314813888889 -0.80112703962963 -0.254645206944444 -0.0885048145574074 -0.189232158777778 -0.495927371666667 -0.765387905555556 -0.458255021296296 -0.803845087037037 -0.446992354759259 -0.482497119833333 -0.581167154444444 -0.153787850538889 -0.63553191687037 -0.336061027407407 -0.376027878888889 -0.137089383 -0.55009966 -0.381223382777778 -0.377996100925926
12 "WALKING_UPSTAIRS" -0.107339730115385 -0.290149192307692 -0.436697425576923 0.938371473269231 -0.0702503820961538 -0.960246289807692 -0.938071183269231 0.0728660813846154 0.00906662793461539 -0.359856972115385 -0.719336352692308 -0.0931234101769231 0.0898022757730769 -0.526659296134615 -0.349614606153846 -0.0455638872076923 -0.0653167291865385 -0.549999188461539 -0.606412096538462 -0.229183927115385 -0.285844036153846 -0.432469300961538 -0.329827968269231 -0.674972132307692 -0.713406712307692 -0.168341519859615 -0.130175559028846 -0.105269653898077 -0.385843754230769 -0.687929868653846 -0.39060122 -0.750114855961538 -0.331247540442308 -0.323446377115385 -0.604711316153846 -0.483918390576923 -0.351127976519231 -0.290005418653846 -0.395285130961538 -0.00111843704807692 -0.594032515192308 -0.564435086711538 -0.107077796403846
13 "WALKING_UPSTAIRS" -0.125767265890909 -0.296284597454545 -0.217210568085455 0.847634313454545 -0.207507170584727 -0.946441502363636 -0.910271096181818 0.0692442067545455 -0.0254126299290909 -0.487325539818182 -0.660921263636364 -0.13829376226 0.116679563256364 -0.541066687090909 -0.211805111745455 -0.0664817176345455 -0.0661653916327273 -0.631037584 -0.550880346909091 -0.10115350174 -0.326339622181818 -0.456190454 -0.451225931090909 -0.631964902181818 -0.669216383090909 -0.0636564765818182 0.114656709636364 -0.247165637745455 -0.506212135636364 -0.631496434363636 -0.514337759454545 -0.689235778909091 -0.323344232581818 -0.504002904418182 -0.492176104727273 -0.364283258727273 -0.293383223927273 -0.367522800909091 -0.409065516363636 -0.15090472406 -0.485477308909091 -0.470770800363636 -0.104131147823636
14 "WALKING_UPSTAIRS" -0.112279688983333 -0.309396717592593 0.609017879074074 0.688256122222222 -0.49508872037037 -0.928523640925926 -0.875450819074074 0.0803303022222222 0.00344199486481481 -0.368780418888889 -0.327868814314815 0.0813841685037037 -0.0441381886666667 -0.454283337592593 0.564875818162963 -0.128266667862963 -0.0137237620296296 -0.646611034444444 -0.359816626703704 0.140108204051852 -0.0197686685018519 -0.28366383592037 -0.337086266574074 -0.399921949557407 -0.485819293703704 0.0163939234574074 0.356072772037037 -0.366543121851852 -0.383497147037037 -0.264008468333333 -0.41096787037037 -0.391077873148148 -0.263935056981481 -0.52152949537037 0.118687692187963 0.646233637037037 -0.521877343333333 -0.0759851813333333 -0.143253889222222 -0.168723817533333 0.0488588668185185 0.236659662496296 -0.287413084037037
15 "WALKING_UPSTAIRS" -0.116952464895833 -0.0260971840270833 -0.379717488104167 0.918544812291667 0.0811803405 -0.952562395625 -0.92161847875 0.07297243298125 -0.00525879898958333 -0.186944664541667 -0.748809454166667 0.0903340029875 0.0911681484547917 -0.415251317916667 -0.477365945208333 -0.144485986527083 -0.0767242496041667 -0.525533949791667 -0.657907649166667 -0.000971394711666667 -0.136552217494583 -0.316050382083333 -0.313363553125 -0.663637117708333 -0.748954848541667 -0.1019354328 -0.0191328333041667 -0.149770907839583 -0.2370530733125 -0.714554172708333 -0.207231605488542 -0.783004506458333 -0.439499582708333 -0.313514801541667 -0.517025245833333 -0.243612269004167 -0.4652097360625 -0.165242147958333 -0.255659340833333 -0.0383017813479167 -0.45369356625 -0.308585869854167 -0.291977707054167
16 "WALKING_UPSTAIRS" -0.124074517745098 -0.397083831568627 -0.129283825721569 0.826874282745098 -0.379059698039216 -0.948413552745098 -0.907649558823529 0.0762526677 0.0380533591627451 -0.521089140196078 -0.593411129607843 0.0718408878078431 -0.00779288021764706 -0.508087166666667 -0.365025170078431 -0.140908293613922 -0.035416300054902 -0.707264168627451 -0.717101021960784 -0.233990331568627 -0.334795080196078 -0.48321905 -0.493067129607843 -0.737705162156863 -0.797293228431373 -0.268063812745098 -0.166324239117647 -0.223644983547059 -0.546088862941176 -0.565220840588235 -0.538073090196078 -0.620123586470588 -0.332237727509804 -0.519560112156863 -0.642018064117647 -0.559600598431373 -0.311988459980392 -0.370649738235294 -0.418924256078431 -0.0937396805764706 -0.630546675490196 -0.532486721568627 -0.279231071313725
17 "WALKING_UPSTAIRS" -0.121290442104167 -0.062952754100625 -0.230220954239583 0.853530565833333 -0.298171464166667 -0.949460372291667 -0.930159843541667 0.07680441704375 0.00759533846458334 -0.292665827083333 -0.657430836041667 -0.0304250571395833 0.0560931358145833 -0.496562732729167 -0.234402350714583 -0.142655397660417 -0.0223482086545833 -0.606044344375 -0.610586202291667 -0.0128062276916667 -0.1028777303875 -0.357233897916667 -0.390912450416667 -0.637367490625 -0.68231162875 -0.1175197356 -0.0252781736083333 -0.15669437456875 -0.360272225833333 -0.633017707916667 -0.287219038291667 -0.680325770833333 -0.576044001875 -0.552822976041667 -0.521435415208333 -0.481154119791667 -0.210551597316667 -0.150305643291667 -0.217393170604167 -0.184408514979167 -0.504066956875 -0.496444579791667 -0.103520890333333
18 "WALKING_UPSTAIRS" -0.112655891327586 -0.380168286724138 -0.31437339137931 0.883330258448276 -0.106112549189655 -0.961738807068966 -0.907839723965517 0.0812402028517241 0.0093589662862069 -0.563202134655172 -0.760829911206897 -0.0470683915017241 0.0906736478431034 -0.593841504137931 -0.433922212068966 -0.0899953036658621 -0.0692536211396552 -0.76068902862069 -0.718951757931034 -0.279146312758621 -0.37184157 -0.601463948275862 -0.579330320344828 -0.781652689310345 -0.835525127931035 -0.363450742586207 -0.190550638155172 -0.249448649272414 -0.589410590172414 -0.736149274137931 -0.575331252413793 -0.784728430344828 -0.442089377068966 -0.512443088275862 -0.649817266551724 -0.443429836896552 -0.502729412913793 -0.436561064482759 -0.436218933448276 -0.218615528237931 -0.654029089310345 -0.533044636034483 -0.338125776827586
19 "WALKING_UPSTAIRS" -0.151054607725 -0.1287420952375 -0.1904685504575 0.8294283725 -0.2210087627 -0.916495992 -0.83693567475 0.08315450836225 0.0316681980575 -0.1742790558 -0.4442822275 0.0388537087875 -0.000233248224999999 -0.4068000325 -0.110117174875 -0.1018063044 -0.0533545875525 -0.23937641116 -0.3754149830025 0.01738119347275 -0.177666828025 -0.114189605875 -0.284060693125 -0.372790526575 -0.50740029025 0.111818164225 0.13255758081125 0.01976741622 -0.2053226461925 -0.3806571232 -0.2172651781 -0.50771620575 -0.273942744225 -0.187567271425 -0.2254218170275 -0.149925160355 -0.191499705925 -0.07962876322 -0.368253499 0.1670048042575 -0.28884026785 -0.3771327525 0.0750700310425
20 "WALKING_UPSTAIRS" -0.121023947784314 -0.116088676011765 -0.229249455098039 0.777095717058824 -0.130117634791765 -0.931405014313725 -0.904064093529412 0.0836451256901961 -0.024542099304902 -0.185695388078431 -0.513641207058824 0.0659193258862745 0.058701941845098 -0.492701193921569 0.184119332796078 -0.148389168870392 -0.0518985451176471 -0.471107678431373 -0.253867089670588 0.00872502461176471 -0.198269718823529 -0.255611242098039 -0.239444370019608 -0.37192841627451 -0.455396068627451 -0.0293832440223529 0.16454675022549 -0.155662086254902 -0.256162264623529 -0.492755895098039 -0.187090779486275 -0.533201712745098 -0.475001504117647 -0.448063672745098 -0.162341385629412 -0.079046721372549 -0.260134951568627 -0.205009295196078 -0.320241012294118 0.0274686447058824 -0.286627716823529 -0.360948341823529 0.00461127344235294
21 "WALKING_UPSTAIRS" -0.125414265340426 -0.240808282276596 -0.219707928574468 0.781177210851064 -0.309735038510638 -0.940911635531915 -0.932716253829787 0.104034223065957 -0.0360115472978723 -0.424052014680851 -0.562052350212766 0.062608688893617 -0.00546829763829787 -0.53190941893617 0.0517155421740426 -0.144351492595745 -0.00694066389361702 -0.573541839148936 -0.564149244893617 -0.0810453188106383 -0.278474283829787 -0.355047693617021 -0.404183875893617 -0.577935642978723 -0.647723419148936 0.0221598658106383 0.0823434279595745 -0.0961003618297872 -0.436839580425532 -0.519815170851064 -0.462972848723404 -0.603127367234043 -0.267817083638298 -0.395904943744681 -0.446691581702128 -0.478299637021277 -0.101887933444681 -0.257894449148936 -0.403357611702128 0.029334838793617 -0.475369886808511 -0.483407096425532 -0.0184299309085106
22 "WALKING_UPSTAIRS" -0.117550861738095 0.0835738640921429 -0.109613216345238 0.889454382857143 -0.0957978990316667 -0.94063384047619 -0.913153632142857 0.0877172239047619 -0.033616970907381 -0.00853992680952381 -0.471703304761905 0.13497880785381 0.0157359244619048 -0.301491709628571 -0.157758060642857 -0.148450080695476 -0.067457054547619 -0.396699215238095 -0.515697758571429 0.210282608333333 -0.158757474833333 -0.0957840344357143 -0.0876501605595238 -0.568111869047619 -0.675633024285714 0.13068653882619 0.230058772192857 -0.0343404000452381 -0.0382449785166667 -0.414448875714286 -0.0677978520178571 -0.528567802619048 0.0466071941261905 -0.161561379016667 -0.523943751666667 -0.473882071666667 -0.170789279261905 -0.0866905123880952 -0.334126221428571 0.29374477 -0.369902 -0.234023031571429 -0.224891603642857
23 "WALKING_UPSTAIRS" -0.126890616782353 -0.243887818513725 0.10080118935098 0.843438810196078 -0.35593445 -0.933344481568627 -0.902065910392157 0.0723649984647059 0.0159234167843137 -0.365398622764706 -0.408094020392157 0.0957940245941176 -0.0325557522333333 -0.550664576666667 -0.0317301153392157 -0.109913094117647 -0.0924998531372549 -0.548318881568627 -0.543765425882353 -0.0117536873784314 -0.271893714117647 -0.311143885098039 -0.362708849411765 -0.504367150588235 -0.551275188627451 -0.0769773944803922 0.0380597405498039 -0.188068413803922 -0.365642513176471 -0.346605238039216 -0.424877553333333 -0.46895638372549 -0.278707884980392 -0.443171315294118 -0.290447408901961 -0.301619977058824 -0.136461407760784 -0.231382662235294 -0.410047643333333 -0.0111619282254902 -0.380388292223529 -0.470491576431373 0.079223297227451
24 "WALKING_UPSTAIRS" -0.114248610966102 -0.344399351355932 -0.255601012881356 0.906369500508475 -0.227134869152542 -0.962190567457627 -0.934952938983051 0.0862310100338983 -0.0132353651798305 -0.49876467220339 -0.523807264237288 0.0883163772152542 0.0248290702830508 -0.577426408813559 -0.27459628379661 -0.146800845605424 -0.0498427228983051 -0.640489537966102 -0.648975330847458 -0.226402822033898 -0.30685447 -0.488487620508475 -0.441068689830508 -0.658751629152542 -0.638180352881356 -0.252412541966102 -0.107787679328814 -0.271713646627119 -0.515644617288136 -0.48339098779661 -0.527104719152542 -0.562727123050847 -0.392831269898305 -0.426530074576271 -0.546620981186441 -0.586177824237288 -0.067744122479661 -0.322300989322034 -0.406283377627119 -0.113727064838983 -0.564664994745763 -0.54907099 -0.0612402085
25 "WALKING_UPSTAIRS" -0.126210440292308 -0.459775646153846 -0.296523975076923 0.927693239538462 0.108230986684615 -0.950878450307692 -0.882722399076923 0.0740041435707692 -0.0116906813498462 -0.663642746307692 -0.812458372307692 0.0556121923307692 0.0996227385527692 -0.489011794784615 -0.564195608923077 -0.126481161061538 -0.0540452217153846 -0.693854902307692 -0.746268282923077 -0.305772199076923 -0.480006649846154 -0.679160843538462 -0.674513059846154 -0.777106026615385 -0.824883302769231 -0.380150805384615 -0.199988428584615 -0.379518455061538 -0.668208156461538 -0.793266971230769 -0.690213625846154 -0.830526636615385 -0.410294109653846 -0.612389227538462 -0.618579913384615 -0.349362687538462 -0.549103238769231 -0.527907561538462 -0.536120293230769 -0.273261579076923 -0.567153469846154 -0.386612992876923 -0.414531992523077
26 "WALKING_UPSTAIRS" -0.121943461236364 -0.169006952418182 -0.404596936545455 0.942095257090909 -0.00199310572363636 -0.962011392181818 -0.929636797636364 0.0755645318545455 -0.0117089275472727 -0.290879965872727 -0.677995585454545 -0.0247950825654545 0.0721458973490909 -0.550274396 -0.3090880546 -0.0975590199454545 -0.0595558392545455 -0.515829417272727 -0.556390218 -0.142874499381818 -0.1507071068 -0.404463896363636 -0.334531344727273 -0.648099850181818 -0.661829656545455 -0.185528313272727 -0.0439473073581818 -0.231358959054545 -0.304540556345455 -0.639741264909091 -0.342075432 -0.715726893818182 -0.222513914852727 -0.378521914981818 -0.617112539636364 -0.598236639818182 -0.0956417028527273 -0.167566383372727 -0.274226227272727 -0.0172240385858182 -0.556084778181818 -0.569632 -0.0255131300387273
27 "WALKING_UPSTAIRS" -0.123530438196078 -0.295439547254902 -0.23070787672549 0.868000278627451 -0.294642640196078 -0.956433874705882 -0.926675381176471 0.0734763532039216 0.0067467910745098 -0.468066189411765 -0.633722935098039 -0.0940344886803922 0.140129855776471 -0.562461004705882 -0.169960785215686 -0.0937518711117647 -0.0629013722509804 -0.695774947647059 -0.676876469411765 -0.160589355980392 -0.37994878627451 -0.479067422156863 -0.464610567058824 -0.699895090784314 -0.724671165490196 -0.249688517843137 -0.0794059822941176 -0.18135640627451 -0.50311385627451 -0.608544241568627 -0.47892337254902 -0.657139420784314 -0.361648357411765 -0.454277803078431 -0.594092579607843 -0.587869474313725 -0.125411020767647 -0.393928937058824 -0.468707734509804 -0.0126842499664706 -0.607667730196078 -0.523335975411765 -0.128116124333333
28 "WALKING_UPSTAIRS" -0.121514025692157 -0.242062430294118 -0.28598691372549 0.854508231764706 -0.265207858431373 -0.944697800196078 -0.900514013333333 0.0706831871117647 0.00749081657058823 -0.312671655921569 -0.637488941176471 -0.129362970764706 0.103720987705882 -0.518818227843137 -0.189306812833333 -0.080568055454902 -0.0752610437019608 -0.494282913529412 -0.603568264117647 -0.186240503960784 -0.211928666470588 -0.388086248235294 -0.325362338235294 -0.620279797647059 -0.670132120784314 -0.190589069119608 -0.178554981115686 -0.0852282260803922 -0.318866730039216 -0.587813565294118 -0.37027368 -0.68790763372549 -0.232074537770588 -0.30720151845098 -0.522066500784314 -0.459989315686274 -0.251074231431373 -0.213519364760784 -0.334626168823529 0.0202047636666667 -0.534835409607843 -0.528187016862745 -0.0526395586039216
29 "WALKING_UPSTAIRS" -0.118000587840816 -0.0867715569693878 0.0995443502346939 0.929258953877551 0.0443786011771429 -0.954189013061225 -0.858849467142857 0.106345193353878 -0.0290713871612245 -0.182365815065306 -0.678763766530612 0.0931989463020408 0.0854318123467347 -0.323904731622449 -0.37481514122449 -0.130429072653061 -0.0680938780306122 -0.474932606326531 -0.558417024081633 0.00834360271428571 -0.0414696051693878 -0.344324833061224 -0.254485176020408 -0.617340803061225 -0.712846318367347 -0.196011503540816 -0.141258066657755 -0.131972012708163 -0.225067771046939 -0.646198587755102 -0.211385397877551 -0.710116591836735 -0.379789331795918 -0.514054756122449 -0.39404534122449 0.234346783653061 -0.666814815306122 -0.108306402963265 -0.155993755897959 -0.145077640897959 -0.357213897032653 -0.074331469755102 -0.399892274714286
30 "WALKING_UPSTAIRS" -0.124697493775385 -0.350504475230769 0.0249468034966154 0.93182983 -0.0221401100714154 -0.954033624307692 -0.862402791230769 0.0579840372876923 0.0161506198923077 -0.535420203384615 -0.761942025384615 -0.00355974576923077 0.0814699303289231 -0.493837520761538 -0.211573579892308 -0.108414261326154 -0.0364157841384615 -0.742749529538462 -0.665150619230769 -0.137627857227385 -0.327410815861538 -0.596600099538461 -0.561837706461538 -0.718780256769231 -0.774439096769231 -0.297813768569231 -0.104299180318462 -0.333821697015385 -0.55067842 -0.737803881230769 -0.561565206615385 -0.78475388 -0.4436963292 -0.626167597384615 -0.366058433230769 0.0449545535584615 -0.642703957846154 -0.400588353846154 -0.394508080769231 -0.312338030213846 -0.449150735076923 -0.151472278383077 -0.456638670923077
